       0.100028000E+002       0.385868670E+001       0.382824244E+001       0.368404547E+001       0.313868787E+001       0.241081657E+001
       0.100029000E+002       0.385869529E+001       0.382825219E+001       0.368405945E+001       0.313870781E+001       0.241083332E+001
       0.100030000E+002       0.385870388E+001       0.382826193E+001       0.368407344E+001       0.313872775E+001       0.241085006E+001
       0.100031000E+002       0.385871248E+001       0.382827167E+001       0.368408742E+001       0.313874769E+001       0.241086681E+001
       0.100032000E+002       0.385872107E+001       0.382828141E+001       0.368410140E+001       0.313876763E+001       0.241088355E+001
       0.100033000E+002       0.385872966E+001       0.382829116E+001       0.368411538E+001       0.313878757E+001       0.241090030E+001
       0.100034000E+002       0.385873825E+001       0.382830090E+001       0.368412936E+001       0.313880751E+001       0.241091705E+001
       0.100035000E+002       0.385874684E+001       0.382831064E+001       0.368414334E+001       0.313882745E+001       0.241093379E+001
       0.100036000E+002       0.385875543E+001       0.382832038E+001       0.368415732E+001       0.313884738E+001       0.241095054E+001
       0.100037000E+002       0.385876402E+001       0.382833012E+001       0.368417130E+001       0.313886732E+001       0.241096728E+001
       0.100038000E+002       0.385877260E+001       0.382833986E+001       0.368418527E+001       0.313888726E+001       0.241098403E+001
       0.100039000E+002       0.385878119E+001       0.382834959E+001       0.368419925E+001       0.313890719E+001       0.241100077E+001
       0.100040000E+002       0.385878978E+001       0.382835933E+001       0.368421323E+001       0.313892713E+001       0.241101751E+001
       0.100041000E+002       0.385879836E+001       0.382836907E+001       0.368422720E+001       0.313894707E+001       0.241103426E+001
       0.100042000E+002       0.385880695E+001       0.382837880E+001       0.368424118E+001       0.313896700E+001       0.241105100E+001
       0.100043000E+002       0.385881553E+001       0.382838854E+001       0.368425515E+001       0.313898694E+001       0.241106775E+001
       0.100044000E+002       0.385882412E+001       0.382839827E+001       0.368426912E+001       0.313900687E+001       0.241108449E+001
       0.100045000E+002       0.385883270E+001       0.382840801E+001       0.368428310E+001       0.313902681E+001       0.241110123E+001
       0.100046000E+002       0.385884129E+001       0.382841774E+001       0.368429707E+001       0.313904674E+001       0.241111798E+001
       0.100047000E+002       0.385884987E+001       0.382842747E+001       0.368431104E+001       0.313906667E+001       0.241113472E+001
       0.100048000E+002       0.385885845E+001       0.382843721E+001       0.368432501E+001       0.313908660E+001       0.241115147E+001
       0.100049000E+002       0.385886703E+001       0.382844694E+001       0.368433898E+001       0.313910654E+001       0.241116821E+001
       0.100050000E+002       0.385887561E+001       0.382845667E+001       0.368435295E+001       0.313912647E+001       0.241118495E+001
       0.100051000E+002       0.385888419E+001       0.382846640E+001       0.368436692E+001       0.313914640E+001       0.241120169E+001
       0.100052000E+002       0.385889277E+001       0.382847613E+001       0.368438088E+001       0.313916633E+001       0.241121844E+001
       0.100053000E+002       0.385890135E+001       0.382848586E+001       0.368439485E+001       0.313918626E+001       0.241123518E+001
       0.100054000E+002       0.385890993E+001       0.382849559E+001       0.368440881E+001       0.313920619E+001       0.241125192E+001
       0.100055000E+002       0.385891851E+001       0.382850531E+001       0.368442278E+001       0.313922612E+001       0.241126867E+001
       0.100056000E+002       0.385892708E+001       0.382851504E+001       0.368443674E+001       0.313924605E+001       0.241128541E+001
       0.100057000E+002       0.385893566E+001       0.382852477E+001       0.368445071E+001       0.313926598E+001       0.241130215E+001
       0.100058000E+002       0.385894424E+001       0.382853449E+001       0.368446467E+001       0.313928591E+001       0.241131889E+001
       0.100059000E+002       0.385895281E+001       0.382854422E+001       0.368447863E+001       0.313930584E+001       0.241133563E+001
       0.100060000E+002       0.385896139E+001       0.382855394E+001       0.368449259E+001       0.313932576E+001       0.241135238E+001
       0.100061000E+002       0.385896996E+001       0.382856366E+001       0.368450656E+001       0.313934569E+001       0.241136912E+001
       0.100062000E+002       0.385897853E+001       0.382857339E+001       0.368452052E+001       0.313936562E+001       0.241138586E+001
       0.100063000E+002       0.385898711E+001       0.382858311E+001       0.368453447E+001       0.313938554E+001       0.241140260E+001
       0.100064000E+002       0.385899568E+001       0.382859283E+001       0.368454843E+001       0.313940547E+001       0.241141934E+001
       0.100065000E+002       0.385900425E+001       0.382860255E+001       0.368456239E+001       0.313942540E+001       0.241143608E+001
       0.100066000E+002       0.385901282E+001       0.382861227E+001       0.368457635E+001       0.313944532E+001       0.241145282E+001
       0.100067000E+002       0.385902139E+001       0.382862199E+001       0.368459030E+001       0.313946525E+001       0.241146956E+001
       0.100068000E+002       0.385902996E+001       0.382863171E+001       0.368460426E+001       0.313948517E+001       0.241148631E+001
       0.100069000E+002       0.385903853E+001       0.382864143E+001       0.368461822E+001       0.313950509E+001       0.241150305E+001
       0.100070000E+002       0.385904710E+001       0.382865115E+001       0.368463217E+001       0.313952502E+001       0.241151979E+001
       0.100071000E+002       0.385905567E+001       0.382866087E+001       0.368464612E+001       0.313954494E+001       0.241153653E+001
       0.100072000E+002       0.385906423E+001       0.382867058E+001       0.368466008E+001       0.313956486E+001       0.241155327E+001
       0.100073000E+002       0.385907280E+001       0.382868030E+001       0.368467403E+001       0.313958478E+001       0.241157001E+001
       0.100074000E+002       0.385908137E+001       0.382869002E+001       0.368468798E+001       0.313960471E+001       0.241158675E+001
       0.100075000E+002       0.385908993E+001       0.382869973E+001       0.368470193E+001       0.313962463E+001       0.241160349E+001
       0.100076000E+002       0.385909850E+001       0.382870944E+001       0.368471588E+001       0.313964455E+001       0.241162023E+001
       0.100077000E+002       0.385910706E+001       0.382871916E+001       0.368472983E+001       0.313966447E+001       0.241163697E+001
       0.100078000E+002       0.385911563E+001       0.382872887E+001       0.368474378E+001       0.313968439E+001       0.241165370E+001
       0.100079000E+002       0.385912419E+001       0.382873858E+001       0.368475772E+001       0.313970431E+001       0.241167044E+001
       0.100080000E+002       0.385913275E+001       0.382874829E+001       0.368477167E+001       0.313972423E+001       0.241168718E+001
       0.100081000E+002       0.385914131E+001       0.382875801E+001       0.368478562E+001       0.313974415E+001       0.241170392E+001
       0.100082000E+002       0.385914988E+001       0.382876772E+001       0.368479956E+001       0.313976406E+001       0.241172066E+001
       0.100083000E+002       0.385915844E+001       0.382877742E+001       0.368481351E+001       0.313978398E+001       0.241173740E+001
       0.100084000E+002       0.385916700E+001       0.382878713E+001       0.368482745E+001       0.313980390E+001       0.241175414E+001
       0.100085000E+002       0.385917556E+001       0.382879684E+001       0.368484140E+001       0.313982382E+001       0.241177088E+001
       0.100086000E+002       0.385918412E+001       0.382880655E+001       0.368485534E+001       0.313984373E+001       0.241178761E+001
       0.100087000E+002       0.385919267E+001       0.382881626E+001       0.368486928E+001       0.313986365E+001       0.241180435E+001
       0.100088000E+002       0.385920123E+001       0.382882596E+001       0.368488322E+001       0.313988357E+001       0.241182109E+001
       0.100089000E+002       0.385920979E+001       0.382883567E+001       0.368489716E+001       0.313990348E+001       0.241183783E+001
       0.100090000E+002       0.385921835E+001       0.382884537E+001       0.368491110E+001       0.313992340E+001       0.241185457E+001
       0.100091000E+002       0.385922690E+001       0.382885508E+001       0.368492504E+001       0.313994331E+001       0.241187130E+001
       0.100092000E+002       0.385923546E+001       0.382886478E+001       0.368493898E+001       0.313996322E+001       0.241188804E+001
       0.100093000E+002       0.385924401E+001       0.382887449E+001       0.368495292E+001       0.313998314E+001       0.241190478E+001
       0.100094000E+002       0.385925257E+001       0.382888419E+001       0.368496685E+001       0.314000305E+001       0.241192152E+001
       0.100095000E+002       0.385926112E+001       0.382889389E+001       0.368498079E+001       0.314002296E+001       0.241193825E+001
       0.100096000E+002       0.385926967E+001       0.382890359E+001       0.368499472E+001       0.314004288E+001       0.241195499E+001
       0.100097000E+002       0.385927822E+001       0.382891329E+001       0.368500866E+001       0.314006279E+001       0.241197173E+001
       0.100098000E+002       0.385928678E+001       0.382892299E+001       0.368502259E+001       0.314008270E+001       0.241198846E+001
       0.100099000E+002       0.385929533E+001       0.382893269E+001       0.368503653E+001       0.314010261E+001       0.241200520E+001
       0.100100000E+002       0.385930388E+001       0.382894239E+001       0.368505046E+001       0.314012252E+001       0.241202194E+001
       0.100200000E+002       0.386015591E+001       0.382990903E+001       0.368644006E+001       0.314211145E+001       0.241369489E+001
       0.100300000E+002       0.386100199E+001       0.383086928E+001       0.368782245E+001       0.314409612E+001       0.241536649E+001
       0.100400000E+002       0.386184214E+001       0.383182320E+001       0.368919765E+001       0.314607654E+001       0.241703674E+001
       0.100500000E+002       0.386267642E+001       0.383277083E+001       0.369056571E+001       0.314805269E+001       0.241870564E+001
       0.100600000E+002       0.386350486E+001       0.383371220E+001       0.369192665E+001       0.315002456E+001       0.242037320E+001
       0.100700000E+002       0.386432751E+001       0.383464736E+001       0.369328049E+001       0.315199215E+001       0.242203941E+001
       0.100800000E+002       0.386514440E+001       0.383557634E+001       0.369462727E+001       0.315395545E+001       0.242370429E+001
       0.100900000E+002       0.386595559E+001       0.383649919E+001       0.369596702E+001       0.315591444E+001       0.242536784E+001
       0.101000000E+002       0.386676110E+001       0.383741595E+001       0.369729976E+001       0.315786911E+001       0.242703005E+001
       0.101100000E+002       0.386756097E+001       0.383832665E+001       0.369862552E+001       0.315981947E+001       0.242869093E+001
       0.101200000E+002       0.386835526E+001       0.383923134E+001       0.369994435E+001       0.316176550E+001       0.243035048E+001
       0.101300000E+002       0.386914400E+001       0.384013006E+001       0.370125625E+001       0.316370719E+001       0.243200870E+001
       0.101400000E+002       0.386992722E+001       0.384102284E+001       0.370256127E+001       0.316564454E+001       0.243366560E+001
       0.101500000E+002       0.387070497E+001       0.384190973E+001       0.370385944E+001       0.316757754E+001       0.243532118E+001
       0.101600000E+002       0.387147729E+001       0.384279075E+001       0.370515078E+001       0.316950617E+001       0.243697543E+001
       0.101700000E+002       0.387224422E+001       0.384366597E+001       0.370643532E+001       0.317143044E+001       0.243862837E+001
       0.101800000E+002       0.387300579E+001       0.384453540E+001       0.370771309E+001       0.317335033E+001       0.244027999E+001
       0.101900000E+002       0.387376205E+001       0.384539909E+001       0.370898413E+001       0.317526584E+001       0.244193029E+001
       0.102000000E+002       0.387451303E+001       0.384625708E+001       0.371024847E+001       0.317717696E+001       0.244357928E+001
       0.102100000E+002       0.387525877E+001       0.384710940E+001       0.371150612E+001       0.317908369E+001       0.244522695E+001
       0.102200000E+002       0.387599930E+001       0.384795610E+001       0.371275713E+001       0.318098601E+001       0.244687332E+001
       0.102300000E+002       0.387673468E+001       0.384879720E+001       0.371400153E+001       0.318288393E+001       0.244851837E+001
       0.102400000E+002       0.387746493E+001       0.384963276E+001       0.371523933E+001       0.318477743E+001       0.245016211E+001
       0.102500000E+002       0.387819008E+001       0.385046280E+001       0.371647059E+001       0.318666651E+001       0.245180455E+001
       0.102600000E+002       0.387891019E+001       0.385128737E+001       0.371769531E+001       0.318855116E+001       0.245344567E+001
       0.102700000E+002       0.387962528E+001       0.385210649E+001       0.371891354E+001       0.319043138E+001       0.245508549E+001
       0.102800000E+002       0.388033539E+001       0.385292022E+001       0.372012530E+001       0.319230717E+001       0.245672400E+001
       0.102900000E+002       0.388104056E+001       0.385372857E+001       0.372133063E+001       0.319417850E+001       0.245836121E+001
       0.103000000E+002       0.388174082E+001       0.385453160E+001       0.372252955E+001       0.319604539E+001       0.245999711E+001
       0.103100000E+002       0.388243621E+001       0.385532933E+001       0.372372209E+001       0.319790783E+001       0.246163171E+001
       0.103200000E+002       0.388312676E+001       0.385612180E+001       0.372490829E+001       0.319976580E+001       0.246326500E+001
       0.103300000E+002       0.388381252E+001       0.385690905E+001       0.372608817E+001       0.320161931E+001       0.246489699E+001
       0.103400000E+002       0.388449351E+001       0.385769111E+001       0.372726177E+001       0.320346836E+001       0.246652767E+001
       0.103500000E+002       0.388516977E+001       0.385846802E+001       0.372842911E+001       0.320531293E+001       0.246815705E+001
       0.103600000E+002       0.388584134E+001       0.385923981E+001       0.372959022E+001       0.320715302E+001       0.246978513E+001
       0.103700000E+002       0.388650824E+001       0.386000652E+001       0.373074514E+001       0.320898863E+001       0.247141190E+001
       0.103800000E+002       0.388717052E+001       0.386076818E+001       0.373189389E+001       0.321081975E+001       0.247303737E+001
       0.103900000E+002       0.388782821E+001       0.386152483E+001       0.373303651E+001       0.321264639E+001       0.247466154E+001
       0.104000000E+002       0.388848133E+001       0.386227651E+001       0.373417302E+001       0.321446853E+001       0.247628439E+001
       0.104100000E+002       0.388912994E+001       0.386302324E+001       0.373530345E+001       0.321628618E+001       0.247790595E+001
       0.104200000E+002       0.388977405E+001       0.386376506E+001       0.373642784E+001       0.321809932E+001       0.247952620E+001
       0.104300000E+002       0.389041370E+001       0.386450200E+001       0.373754621E+001       0.321990796E+001       0.248114514E+001
       0.104400000E+002       0.389104892E+001       0.386523410E+001       0.373865860E+001       0.322171210E+001       0.248276278E+001
       0.104500000E+002       0.389167976E+001       0.386596139E+001       0.373976502E+001       0.322351173E+001       0.248437910E+001
       0.104600000E+002       0.389230623E+001       0.386668391E+001       0.374086552E+001       0.322530684E+001       0.248599412E+001
       0.104700000E+002       0.389292837E+001       0.386740168E+001       0.374196012E+001       0.322709744E+001       0.248760784E+001
       0.104800000E+002       0.389354622E+001       0.386811474E+001       0.374304885E+001       0.322888352E+001       0.248922024E+001
       0.104900000E+002       0.389415980E+001       0.386882313E+001       0.374413175E+001       0.323066509E+001       0.249083133E+001
       0.105000000E+002       0.389476915E+001       0.386952687E+001       0.374520883E+001       0.323244213E+001       0.249244111E+001
       0.105100000E+002       0.389537430E+001       0.387022599E+001       0.374628013E+001       0.323421465E+001       0.249404957E+001
       0.105200000E+002       0.389597528E+001       0.387092054E+001       0.374734569E+001       0.323598265E+001       0.249565673E+001
       0.105300000E+002       0.389657211E+001       0.387161053E+001       0.374840552E+001       0.323774612E+001       0.249726256E+001
       0.105400000E+002       0.389716484E+001       0.387229601E+001       0.374945966E+001       0.323950506E+001       0.249886708E+001
       0.105500000E+002       0.389775349E+001       0.387297701E+001       0.375050813E+001       0.324125947E+001       0.250047029E+001
       0.105600000E+002       0.389833809E+001       0.387365354E+001       0.375155097E+001       0.324300935E+001       0.250207217E+001
       0.105700000E+002       0.389891867E+001       0.387432566E+001       0.375258821E+001       0.324475470E+001       0.250367273E+001
       0.105800000E+002       0.389949527E+001       0.387499338E+001       0.375361987E+001       0.324649551E+001       0.250527197E+001
       0.105900000E+002       0.390006790E+001       0.387565674E+001       0.375464599E+001       0.324823179E+001       0.250686988E+001
       0.106000000E+002       0.390063661E+001       0.387631577E+001       0.375566658E+001       0.324996354E+001       0.250846647E+001
       0.106100000E+002       0.390120141E+001       0.387697049E+001       0.375668169E+001       0.325169076E+001       0.251006173E+001
       0.106200000E+002       0.390176235E+001       0.387762094E+001       0.375769133E+001       0.325341344E+001       0.251165567E+001
       0.106300000E+002       0.390231944E+001       0.387826716E+001       0.375869554E+001       0.325513158E+001       0.251324827E+001
       0.106400000E+002       0.390287272E+001       0.387890916E+001       0.375969435E+001       0.325684519E+001       0.251483953E+001
       0.106500000E+002       0.390342221E+001       0.387954698E+001       0.376068779E+001       0.325855427E+001       0.251642947E+001
       0.106600000E+002       0.390396795E+001       0.388018064E+001       0.376167588E+001       0.326025881E+001       0.251801806E+001
       0.106700000E+002       0.390450995E+001       0.388081018E+001       0.376265864E+001       0.326195882E+001       0.251960532E+001
       0.106800000E+002       0.390504826E+001       0.388143563E+001       0.376363612E+001       0.326365429E+001       0.252119123E+001
       0.106900000E+002       0.390558289E+001       0.388205701E+001       0.376460834E+001       0.326534523E+001       0.252277580E+001
       0.107000000E+002       0.390611388E+001       0.388267435E+001       0.376557532E+001       0.326703164E+001       0.252435903E+001
       0.107100000E+002       0.390664124E+001       0.388328768E+001       0.376653710E+001       0.326871352E+001       0.252594091E+001
       0.107200000E+002       0.390716502E+001       0.388389704E+001       0.376749370E+001       0.327039087E+001       0.252752143E+001
       0.107300000E+002       0.390768522E+001       0.388450243E+001       0.376844514E+001       0.327206369E+001       0.252910061E+001
       0.107400000E+002       0.390820189E+001       0.388510391E+001       0.376939147E+001       0.327373198E+001       0.253067843E+001
       0.107500000E+002       0.390871505E+001       0.388570148E+001       0.377033270E+001       0.327539575E+001       0.253225489E+001
       0.107600000E+002       0.390922472E+001       0.388629519E+001       0.377126886E+001       0.327705499E+001       0.253382999E+001
       0.107700000E+002       0.390973093E+001       0.388688505E+001       0.377219998E+001       0.327870971E+001       0.253540373E+001
       0.107800000E+002       0.391023370E+001       0.388747110E+001       0.377312609E+001       0.328035991E+001       0.253697610E+001
       0.107900000E+002       0.391073307E+001       0.388805336E+001       0.377404722E+001       0.328200559E+001       0.253854711E+001
       0.108000000E+002       0.391122905E+001       0.388863186E+001       0.377496339E+001       0.328364676E+001       0.254011674E+001
       0.108100000E+002       0.391172168E+001       0.388920662E+001       0.377587462E+001       0.328528341E+001       0.254168500E+001
       0.108200000E+002       0.391221097E+001       0.388977767E+001       0.377678095E+001       0.328691555E+001       0.254325189E+001
       0.108300000E+002       0.391269695E+001       0.389034504E+001       0.377768240E+001       0.328854318E+001       0.254481739E+001
       0.108400000E+002       0.391317966E+001       0.389090875E+001       0.377857901E+001       0.329016631E+001       0.254638152E+001
       0.108500000E+002       0.391365910E+001       0.389146883E+001       0.377947079E+001       0.329178493E+001       0.254794426E+001
       0.108600000E+002       0.391413530E+001       0.389202531E+001       0.378035777E+001       0.329339905E+001       0.254950561E+001
       0.108700000E+002       0.391460830E+001       0.389257820E+001       0.378123998E+001       0.329500868E+001       0.255106557E+001
       0.108800000E+002       0.391507811E+001       0.389312754E+001       0.378211745E+001       0.329661381E+001       0.255262414E+001
       0.108900000E+002       0.391554476E+001       0.389367336E+001       0.378299019E+001       0.329821445E+001       0.255418131E+001
       0.109000000E+002       0.391600826E+001       0.389421566E+001       0.378385825E+001       0.329981060E+001       0.255573708E+001
       0.109100000E+002       0.391646865E+001       0.389475449E+001       0.378472164E+001       0.330140226E+001       0.255729144E+001
       0.109200000E+002       0.391692595E+001       0.389528986E+001       0.378558039E+001       0.330298945E+001       0.255884440E+001
       0.109300000E+002       0.391738018E+001       0.389582181E+001       0.378643453E+001       0.330457216E+001       0.256039596E+001
       0.109400000E+002       0.391783137E+001       0.389635034E+001       0.378728408E+001       0.330615040E+001       0.256194610E+001
       0.109500000E+002       0.391827953E+001       0.389687550E+001       0.378812906E+001       0.330772417E+001       0.256349482E+001
       0.109600000E+002       0.391872469E+001       0.389739729E+001       0.378896951E+001       0.330929347E+001       0.256504212E+001
       0.109700000E+002       0.391916687E+001       0.389791575E+001       0.378980545E+001       0.331085832E+001       0.256658801E+001
       0.109800000E+002       0.391960609E+001       0.389843090E+001       0.379063690E+001       0.331241871E+001       0.256813246E+001
       0.109900000E+002       0.392004238E+001       0.389894277E+001       0.379146389E+001       0.331397464E+001       0.256967549E+001
       0.110000000E+002       0.392047575E+001       0.389945137E+001       0.379228645E+001       0.331552613E+001       0.257121709E+001
       0.110100000E+002       0.392090624E+001       0.389995672E+001       0.379310459E+001       0.331707318E+001       0.257275725E+001
       0.110200000E+002       0.392133385E+001       0.390045886E+001       0.379391835E+001       0.331861579E+001       0.257429597E+001
       0.110300000E+002       0.392175862E+001       0.390095781E+001       0.379472775E+001       0.332015396E+001       0.257583325E+001
       0.110400000E+002       0.392217667E+001       0.390145358E+001       0.379553281E+001       0.332168771E+001       0.257736908E+001
       0.110500000E+002       0.392259584E+001       0.390194621E+001       0.379633356E+001       0.332321704E+001       0.257890346E+001
       0.110600000E+002       0.392301223E+001       0.390243570E+001       0.379713002E+001       0.332474194E+001       0.258043639E+001
       0.110700000E+002       0.392342585E+001       0.390292209E+001       0.379792222E+001       0.332626244E+001       0.258196786E+001
       0.110800000E+002       0.392383673E+001       0.390340540E+001       0.379871018E+001       0.332777853E+001       0.258349787E+001
       0.110900000E+002       0.392424489E+001       0.390388564E+001       0.379949392E+001       0.332929021E+001       0.258502642E+001
       0.111000000E+002       0.392465034E+001       0.390436285E+001       0.380027348E+001       0.333079750E+001       0.258655350E+001
       0.111100000E+002       0.392505311E+001       0.390483704E+001       0.380104887E+001       0.333230040E+001       0.258807912E+001
       0.111200000E+002       0.392545322E+001       0.390530823E+001       0.380182012E+001       0.333379892E+001       0.258960325E+001
       0.111300000E+002       0.392585068E+001       0.390577644E+001       0.380258725E+001       0.333529305E+001       0.259112591E+001
       0.111400000E+002       0.392624552E+001       0.390624170E+001       0.380335028E+001       0.333678281E+001       0.259264708E+001
       0.111500000E+002       0.392663776E+001       0.390670403E+001       0.380410924E+001       0.333826821E+001       0.259416677E+001
       0.111600000E+002       0.392702741E+001       0.390716344E+001       0.380486415E+001       0.333974925E+001       0.259568497E+001
       0.111700000E+002       0.392741449E+001       0.390761996E+001       0.380561504E+001       0.334122593E+001       0.259720168E+001
       0.111800000E+002       0.392779903E+001       0.390807361E+001       0.380636193E+001       0.334269826E+001       0.259871689E+001
       0.111900000E+002       0.392818104E+001       0.390852441E+001       0.380710484E+001       0.334416625E+001       0.260023060E+001
       0.112000000E+002       0.392856054E+001       0.390897238E+001       0.380784379E+001       0.334562991E+001       0.260174281E+001
       0.112100000E+002       0.392893756E+001       0.390941753E+001       0.380857881E+001       0.334708923E+001       0.260325351E+001
       0.112200000E+002       0.392931210E+001       0.390985990E+001       0.380930992E+001       0.334854424E+001       0.260476269E+001
       0.112300000E+002       0.392968418E+001       0.391029949E+001       0.381003714E+001       0.334999493E+001       0.260627036E+001
       0.112400000E+002       0.393005383E+001       0.391073633E+001       0.381076049E+001       0.335144131E+001       0.260777651E+001
       0.112500000E+002       0.393042107E+001       0.391117044E+001       0.381148001E+001       0.335288338E+001       0.260928114E+001
       0.112600000E+002       0.393078590E+001       0.391160183E+001       0.381219570E+001       0.335432117E+001       0.261078424E+001
       0.112700000E+002       0.393114836E+001       0.391203054E+001       0.381290760E+001       0.335575466E+001       0.261228581E+001
       0.112800000E+002       0.393150845E+001       0.391245656E+001       0.381361571E+001       0.335718388E+001       0.261378585E+001
       0.112900000E+002       0.393186619E+001       0.391287994E+001       0.381432008E+001       0.335860882E+001       0.261528434E+001
       0.113000000E+002       0.393222160E+001       0.391330067E+001       0.381502071E+001       0.336002950E+001       0.261678130E+001
       0.113100000E+002       0.393257471E+001       0.391371879E+001       0.381571763E+001       0.336144591E+001       0.261827692E+001
       0.113200000E+002       0.393292551E+001       0.391413430E+001       0.381641087E+001       0.336285808E+001       0.261977078E+001
       0.113300000E+002       0.393327404E+001       0.391454724E+001       0.381710043E+001       0.336426600E+001       0.262126308E+001
       0.113400000E+002       0.393362031E+001       0.391495761E+001       0.381778635E+001       0.336566968E+001       0.262275383E+001
       0.113500000E+002       0.393396434E+001       0.391536543E+001       0.381846865E+001       0.336706914E+001       0.262424301E+001
       0.113600000E+002       0.393430613E+001       0.391577073E+001       0.381914734E+001       0.336846438E+001       0.262573063E+001
       0.113700000E+002       0.393464572E+001       0.391617352E+001       0.381982244E+001       0.336985540E+001       0.262721668E+001
       0.113800000E+002       0.393498311E+001       0.391657382E+001       0.382049399E+001       0.337124221E+001       0.262870116E+001
       0.113900000E+002       0.393531832E+001       0.391697164E+001       0.382116200E+001       0.337262483E+001       0.263018406E+001
       0.114000000E+002       0.393565137E+001       0.391736701E+001       0.382182648E+001       0.337400326E+001       0.263166538E+001
       0.114100000E+002       0.393598227E+001       0.391775994E+001       0.382248747E+001       0.337537751E+001       0.263314511E+001
       0.114200000E+002       0.393631104E+001       0.391815044E+001       0.382314498E+001       0.337674759E+001       0.263462326E+001
       0.114300000E+002       0.393663770E+001       0.391853854E+001       0.382379903E+001       0.337811350E+001       0.263609981E+001
       0.114400000E+002       0.393696225E+001       0.391892426E+001       0.382444964E+001       0.337947525E+001       0.263757477E+001
       0.114500000E+002       0.393728472E+001       0.391930760E+001       0.382509683E+001       0.338083285E+001       0.263904812E+001
       0.114600000E+002       0.393760513E+001       0.391968858E+001       0.382574063E+001       0.338218632E+001       0.264051987E+001
       0.114700000E+002       0.393792347E+001       0.392006723E+001       0.382638105E+001       0.338353565E+001       0.264199002E+001
       0.114800000E+002       0.393823978E+001       0.392044356E+001       0.382701810E+001       0.338488086E+001       0.264345855E+001
       0.114900000E+002       0.393855407E+001       0.392081758E+001       0.382765183E+001       0.338622195E+001       0.264492547E+001
       0.115000000E+002       0.393886635E+001       0.392118931E+001       0.382828223E+001       0.338755894E+001       0.264639076E+001
       0.115100000E+002       0.393917663E+001       0.392155877E+001       0.382890933E+001       0.338889182E+001       0.264785444E+001
       0.115200000E+002       0.393948493E+001       0.392192597E+001       0.382953316E+001       0.339022062E+001       0.264931648E+001
       0.115300000E+002       0.393979127E+001       0.392229093E+001       0.383015372E+001       0.339154534E+001       0.265077690E+001
       0.115400000E+002       0.394009565E+001       0.392265367E+001       0.383077105E+001       0.339286599E+001       0.265223568E+001
