5.000999999999999801e+01 1.593513309999999983e+01
5.100999999999999801e+01 1.598120819999999931e+01
5.200999999999999801e+01 1.602410709999999838e+01
5.300999999999999801e+01 1.606632379999999927e+01
5.400999999999999801e+01 1.610985549999999833e+01
5.500999999999999801e+01 1.615636990000000139e+01
5.600999999999999801e+01 1.620730259999999845e+01
5.700999999999999801e+01 1.626390019999999836e+01
5.800999999999999801e+01 1.632722409999999869e+01
5.900999999999999801e+01 1.639812429999999921e+01
6.000999999999999801e+01 1.647719340000000088e+01
6.100999999999999801e+01 1.656471300000000113e+01
6.200999999999999801e+01 1.666060680000000005e+01
6.300999999999999801e+01 1.676441349999999986e+01
6.401000000000000512e+01 1.687529320000000155e+01
6.501000000000000512e+01 1.699207230000000024e+01
6.601000000000000512e+01 1.711332700000000173e+01
6.701000000000000512e+01 1.723749559999999903e+01
6.801000000000000512e+01 1.736300140000000169e+01
6.901000000000000512e+01 1.748836969999999980e+01
7.001000000000000512e+01 1.761232019999999920e+01
7.101000000000000512e+01 1.773382700000000156e+01
7.201000000000000512e+01 1.785214339999999922e+01
7.301000000000000512e+01 1.796679470000000123e+01
7.401000000000000512e+01 1.807754870000000125e+01
7.501000000000000512e+01 1.818437259999999966e+01
7.601000000000000512e+01 1.828738549999999918e+01
7.701000000000000512e+01 1.838681250000000134e+01
7.801000000000000512e+01 1.848294419999999860e+01
7.901000000000000512e+01 1.857610430000000079e+01
8.001000000000000512e+01 1.866662469999999985e+01
8.101000000000000512e+01 1.875482840000000095e+01
8.201000000000000512e+01 1.884101799999999827e+01
8.301000000000000512e+01 1.892546910000000082e+01
8.401000000000000512e+01 1.900842760000000098e+01
8.501000000000000512e+01 1.909010900000000177e+01
8.601000000000000512e+01 1.917070000000000007e+01
8.701000000000000512e+01 1.925036030000000054e+01
8.801000000000000512e+01 1.932922560000000090e+01
8.901000000000000512e+01 1.940740990000000110e+01
9.001000000000000512e+01 1.948500909999999919e+01
9.101000000000000512e+01 1.956210280000000168e+01
9.201000000000000512e+01 1.963875690000000063e+01
9.301000000000000512e+01 1.971502579999999938e+01
9.401000000000000512e+01 1.979095339999999936e+01
9.501000000000000512e+01 1.986657549999999972e+01
9.601000000000000512e+01 1.994191999999999965e+01
9.701000000000000512e+01 2.001700849999999932e+01
9.801000000000000512e+01 2.009185679999999863e+01
9.901000000000000512e+01 2.016647580000000062e+01
1.000100000000000051e+02 2.024087150000000079e+01
1.010100000000000051e+02 2.031504610000000000e+01
1.020100000000000051e+02 2.038899809999999846e+01
1.030100000000000051e+02 2.046272259999999932e+01
1.040100000000000051e+02 2.053621190000000141e+01
1.050100000000000051e+02 2.060945540000000165e+01
1.060100000000000051e+02 2.068244059999999962e+01
1.070100000000000051e+02 2.075515270000000001e+01
1.080100000000000051e+02 2.082757529999999946e+01
1.090100000000000051e+02 2.089969079999999835e+01
1.100100000000000051e+02 2.097148019999999846e+01
1.110100000000000051e+02 2.104292420000000163e+01
1.120100000000000051e+02 2.111400250000000156e+01
1.130100000000000051e+02 2.118469479999999905e+01
1.140100000000000051e+02 2.125498089999999962e+01
1.150100000000000051e+02 2.132484069999999932e+01
1.160100000000000051e+02 2.139425440000000123e+01
1.170100000000000051e+02 2.146320289999999886e+01
1.180100000000000051e+02 2.153166799999999981e+01
1.190100000000000051e+02 2.159963210000000089e+01
1.200100000000000051e+02 2.166707889999999992e+01
1.210100000000000051e+02 2.173399279999999933e+01
1.220100000000000051e+02 2.180035960000000017e+01
1.230100000000000051e+02 2.186616619999999855e+01
1.240100000000000051e+02 2.193140089999999987e+01
1.250100000000000051e+02 2.199605280000000107e+01
1.260100000000000051e+02 2.206011260000000007e+01
1.270100000000000051e+02 2.212357199999999935e+01
1.280099999999999909e+02 2.218642409999999998e+01
1.290099999999999909e+02 2.224866300000000052e+01
1.300099999999999909e+02 2.231028390000000172e+01
1.310099999999999909e+02 2.237128320000000059e+01
1.320099999999999909e+02 2.243165820000000110e+01
1.330099999999999909e+02 2.249140729999999877e+01
1.340099999999999909e+02 2.255052979999999963e+01
1.350099999999999909e+02 2.260902589999999890e+01
1.360099999999999909e+02 2.266689650000000000e+01
1.370099999999999909e+02 2.272414339999999910e+01
1.380099999999999909e+02 2.278076910000000055e+01
1.390099999999999909e+02 2.283677670000000148e+01
1.400099999999999909e+02 2.289217019999999891e+01
1.410099999999999909e+02 2.294695379999999929e+01
1.420099999999999909e+02 2.300113239999999948e+01
1.430099999999999909e+02 2.305471139999999863e+01
1.440099999999999909e+02 2.310769679999999937e+01
1.450099999999999909e+02 2.316009469999999837e+01
1.460099999999999909e+02 2.321191190000000049e+01
1.470099999999999909e+02 2.326315530000000109e+01
1.480099999999999909e+02 2.331383230000000140e+01
1.490099999999999909e+02 2.336395059999999901e+01
1.500099999999999909e+02 2.341351799999999983e+01
1.510099999999999909e+02 2.346254280000000136e+01
1.520099999999999909e+02 2.351103349999999992e+01
1.530099999999999909e+02 2.355899859999999890e+01
1.540099999999999909e+02 2.360644729999999925e+01
1.550099999999999909e+02 2.365338859999999954e+01
1.560099999999999909e+02 2.369983209999999829e+01
1.570099999999999909e+02 2.374578740000000110e+01
1.580099999999999909e+02 2.379126460000000165e+01
1.590099999999999909e+02 2.383627380000000073e+01
1.600099999999999909e+02 2.388082590000000138e+01
1.610099999999999909e+02 2.392493160000000074e+01
1.620099999999999909e+02 2.396860249999999937e+01
1.630099999999999909e+02 2.401185040000000015e+01
1.640099999999999909e+02 2.405468769999999878e+01
1.650099999999999909e+02 2.409712749999999915e+01
1.660099999999999909e+02 2.413918329999999912e+01
1.670099999999999909e+02 2.418086960000000118e+01
1.680099999999999909e+02 2.422220169999999939e+01
1.690099999999999909e+02 2.426319589999999948e+01
1.700099999999999909e+02 2.430386959999999874e+01
1.710099999999999909e+02 2.434424149999999898e+01
1.720099999999999909e+02 2.438433159999999944e+01
1.730099999999999909e+02 2.442416169999999909e+01
1.740099999999999909e+02 2.446375499999999903e+01
1.750099999999999909e+02 2.450313710000000000e+01
1.760099999999999909e+02 2.454233560000000125e+01
1.770099999999999909e+02 2.458138050000000163e+01
1.780099999999999909e+02 2.462030469999999838e+01
1.790099999999999909e+02 2.465914390000000012e+01
1.800099999999999909e+02 2.469793740000000071e+01
1.810099999999999909e+02 2.473672790000000177e+01
1.820099999999999909e+02 2.477556209999999837e+01
1.830099999999999909e+02 2.481449130000000025e+01
1.840099999999999909e+02 2.485357139999999987e+01
1.850099999999999909e+02 2.489286339999999953e+01
1.860099999999999909e+02 2.493243400000000065e+01
1.870099999999999909e+02 2.497235590000000016e+01
1.880099999999999909e+02 2.501270829999999989e+01
1.890099999999999909e+02 2.505357700000000065e+01
1.900099999999999909e+02 2.509505550000000085e+01
1.910099999999999909e+02 2.513724470000000011e+01
1.920099999999999909e+02 2.518025360000000035e+01
1.930099999999999909e+02 2.522419939999999983e+01
1.940099999999999909e+02 2.526920820000000134e+01
1.950099999999999909e+02 2.531541440000000165e+01
1.960099999999999909e+02 2.536296109999999970e+01
1.970099999999999909e+02 2.541200020000000137e+01
1.980099999999999909e+02 2.546269140000000064e+01
1.990099999999999909e+02 2.551520220000000094e+01
2.000099999999999909e+02 2.556970659999999995e+01
2.010099999999999909e+02 2.562638450000000034e+01
2.020099999999999909e+02 2.568541959999999946e+01
2.030099999999999909e+02 2.574699790000000021e+01
2.040099999999999909e+02 2.581130549999999957e+01
2.050099999999999909e+02 2.587852540000000090e+01
2.060099999999999909e+02 2.594883490000000137e+01
2.070099999999999909e+02 2.602240159999999847e+01
2.080099999999999909e+02 2.609937959999999890e+01
2.090099999999999909e+02 2.617990490000000037e+01
2.100099999999999909e+02 2.626409119999999930e+01
2.110099999999999909e+02 2.635202449999999885e+01
2.120099999999999909e+02 2.644375870000000006e+01
2.130099999999999909e+02 2.653931100000000143e+01
2.140099999999999909e+02 2.663865709999999964e+01
2.150099999999999909e+02 2.674172829999999834e+01
2.160099999999999909e+02 2.684840790000000155e+01
2.170099999999999909e+02 2.695852980000000088e+01
2.180099999999999909e+02 2.707187790000000049e+01
2.190099999999999909e+02 2.718818669999999926e+01
2.200099999999999909e+02 2.730714370000000102e+01
2.210099999999999909e+02 2.742839340000000092e+01
2.220099999999999909e+02 2.755154250000000005e+01
2.230099999999999909e+02 2.767616629999999844e+01
2.240099999999999909e+02 2.780181680000000100e+01
2.250099999999999909e+02 2.792803100000000072e+01
2.260099999999999909e+02 2.805434010000000100e+01
2.270099999999999909e+02 2.818027830000000122e+01
2.280099999999999909e+02 2.830539200000000122e+01
2.290099999999999909e+02 2.842924770000000123e+01
2.300099999999999909e+02 2.855143980000000070e+01
2.310099999999999909e+02 2.867159619999999975e+01
2.320099999999999909e+02 2.878938360000000074e+01
2.330099999999999909e+02 2.890451080000000061e+01
2.340099999999999909e+02 2.901673070000000010e+01
2.350099999999999909e+02 2.912584119999999999e+01
2.360099999999999909e+02 2.923168480000000002e+01
2.370099999999999909e+02 2.933414660000000040e+01
2.380099999999999909e+02 2.943315259999999967e+01
2.390099999999999909e+02 2.952866609999999881e+01
2.400099999999999909e+02 2.962068419999999946e+01
2.410099999999999909e+02 2.970923420000000093e+01
2.420099999999999909e+02 2.979436959999999956e+01
2.430099999999999909e+02 2.987616600000000133e+01
2.440099999999999909e+02 2.995471720000000104e+01
2.450099999999999909e+02 3.003013190000000066e+01
2.460099999999999909e+02 3.010252979999999923e+01
2.470099999999999909e+02 3.017203939999999918e+01
2.480099999999999909e+02 3.023879420000000096e+01
2.490099999999999909e+02 3.030293119999999973e+01
2.500099999999999909e+02 3.036458869999999877e+01
2.510099999999999909e+02 3.042390430000000023e+01
2.520099999999999909e+02 3.048101339999999837e+01
2.530099999999999909e+02 3.053604869999999849e+01
2.540099999999999909e+02 3.058913859999999829e+01
2.550099999999999909e+02 3.064040689999999856e+01
2.560099999999999909e+02 3.068997209999999853e+01
2.570099999999999909e+02 3.073794709999999952e+01
2.580099999999999909e+02 3.078443899999999900e+01
2.590099999999999909e+02 3.082954919999999888e+01
2.600099999999999909e+02 3.087337300000000084e+01
2.610099999999999909e+02 3.091600000000000037e+01
2.620099999999999909e+02 3.095751399999999975e+01
2.630099999999999909e+02 3.099799330000000097e+01
2.640099999999999909e+02 3.103751090000000090e+01
2.650099999999999909e+02 3.107613470000000078e+01
2.660099999999999909e+02 3.111392770000000141e+01
2.670099999999999909e+02 3.115094840000000076e+01
2.680099999999999909e+02 3.118725080000000105e+01
2.690099999999999909e+02 3.122288490000000039e+01
2.700099999999999909e+02 3.125789699999999982e+01
2.710099999999999909e+02 3.129232959999999863e+01
2.720099999999999909e+02 3.132622190000000018e+01
2.730099999999999909e+02 3.135961019999999877e+01
2.740099999999999909e+02 3.139252769999999870e+01
2.750099999999999909e+02 3.142500479999999996e+01
2.760099999999999909e+02 3.145706990000000047e+01
2.770099999999999909e+02 3.148874849999999981e+01
2.780099999999999909e+02 3.152006450000000015e+01
2.790099999999999909e+02 3.155103950000000168e+01
2.800099999999999909e+02 3.158169330000000130e+01
2.810099999999999909e+02 3.161204439999999849e+01
2.820099999999999909e+02 3.164210930000000133e+01
2.830099999999999909e+02 3.167190330000000031e+01
2.840099999999999909e+02 3.170144060000000152e+01
2.850099999999999909e+02 3.173073379999999943e+01
2.860099999999999909e+02 3.175979470000000049e+01
2.870099999999999909e+02 3.178863409999999945e+01
2.880099999999999909e+02 3.181726180000000070e+01
2.890099999999999909e+02 3.184568660000000051e+01
2.900099999999999909e+02 3.187391699999999872e+01
2.910099999999999909e+02 3.190196020000000132e+01
2.920099999999999909e+02 3.192982320000000129e+01
2.930099999999999909e+02 3.195751220000000004e+01
2.940099999999999909e+02 3.198503300000000138e+01
2.950099999999999909e+02 3.201239079999999859e+01
2.960099999999999909e+02 3.203959030000000041e+01
2.970099999999999909e+02 3.206663590000000141e+01
2.980099999999999909e+02 3.209353169999999977e+01
2.990099999999999909e+02 3.212028130000000203e+01
3.000099999999999909e+02 3.214688799999999702e+01
3.010099999999999909e+02 3.217335479999999848e+01
3.020099999999999909e+02 3.219968469999999883e+01
3.030099999999999909e+02 3.222588009999999770e+01
3.040099999999999909e+02 3.225194350000000298e+01
3.050099999999999909e+02 3.227787690000000254e+01
3.060099999999999909e+02 3.230368239999999957e+01
3.070099999999999909e+02 3.232936180000000093e+01
3.080099999999999909e+02 3.235491689999999920e+01
3.090099999999999909e+02 3.238034909999999655e+01
3.100099999999999909e+02 3.240565990000000340e+01
3.110099999999999909e+02 3.243085080000000175e+01
3.120099999999999909e+02 3.245592289999999736e+01
3.130099999999999909e+02 3.248087739999999712e+01
3.140099999999999909e+02 3.250571539999999970e+01
3.150099999999999909e+02 3.253043799999999663e+01
3.160099999999999909e+02 3.255504609999999843e+01
3.170099999999999909e+02 3.257954070000000257e+01
3.180099999999999909e+02 3.260392259999999709e+01
3.190099999999999909e+02 3.262819280000000077e+01
3.200099999999999909e+02 3.265235189999999932e+01
3.210099999999999909e+02 3.267640089999999731e+01
3.220099999999999909e+02 3.270034040000000175e+01
3.230099999999999909e+02 3.272417130000000185e+01
3.240099999999999909e+02 3.274789419999999751e+01
3.250099999999999909e+02 3.277150989999999808e+01
3.260099999999999909e+02 3.279501900000000347e+01
3.270099999999999909e+02 3.281842240000000288e+01
3.280099999999999909e+02 3.284172070000000332e+01
3.290099999999999909e+02 3.286491459999999876e+01
3.300099999999999909e+02 3.288800479999999737e+01
3.310099999999999909e+02 3.291099210000000141e+01
3.320099999999999909e+02 3.293387719999999774e+01
3.330099999999999909e+02 3.295666080000000164e+01
3.340099999999999909e+02 3.297934380000000232e+01
3.350099999999999909e+02 3.300192679999999967e+01
3.360099999999999909e+02 3.302441069999999712e+01
3.370099999999999909e+02 3.304679629999999690e+01
3.380099999999999909e+02 3.306908430000000010e+01
3.390099999999999909e+02 3.309127579999999824e+01
3.400099999999999909e+02 3.311337160000000068e+01
3.410099999999999909e+02 3.313537250000000256e+01
3.420099999999999909e+02 3.315727960000000252e+01
3.430099999999999909e+02 3.317909389999999803e+01
3.440099999999999909e+02 3.320081619999999845e+01
3.450099999999999909e+02 3.322244779999999764e+01
3.460099999999999909e+02 3.324398970000000020e+01
3.470099999999999909e+02 3.326544309999999882e+01
3.480099999999999909e+02 3.328680909999999926e+01
3.490099999999999909e+02 3.330808900000000250e+01
3.500099999999999909e+02 3.332928410000000241e+01
3.510099999999999909e+02 3.335039569999999998e+01
3.520099999999999909e+02 3.337142519999999735e+01
3.530099999999999909e+02 3.339237419999999901e+01
3.540099999999999909e+02 3.341324410000000000e+01
3.550099999999999909e+02 3.343403659999999888e+01
3.560099999999999909e+02 3.345475330000000014e+01
3.570099999999999909e+02 3.347539609999999755e+01
3.580099999999999909e+02 3.349596660000000270e+01
3.590099999999999909e+02 3.351646699999999868e+01
3.600099999999999909e+02 3.353689909999999941e+01
3.610099999999999909e+02 3.355726520000000335e+01
3.620099999999999909e+02 3.357756739999999951e+01
3.630099999999999909e+02 3.359780810000000173e+01
3.640099999999999909e+02 3.361798970000000253e+01
3.650099999999999909e+02 3.363811489999999793e+01
3.660099999999999909e+02 3.365818620000000294e+01
3.670099999999999909e+02 3.367820650000000171e+01
3.680099999999999909e+02 3.369817880000000088e+01
3.690099999999999909e+02 3.371810630000000231e+01
3.700099999999999909e+02 3.373799220000000076e+01
3.710099999999999909e+02 3.375783979999999929e+01
3.720099999999999909e+02 3.377765300000000082e+01
3.730099999999999909e+02 3.379743539999999768e+01
3.740099999999999909e+02 3.381719100000000111e+01
3.750099999999999909e+02 3.383692409999999740e+01
3.760099999999999909e+02 3.385663900000000126e+01
3.770099999999999909e+02 3.387634039999999658e+01
3.780099999999999909e+02 3.389603309999999681e+01
3.790099999999999909e+02 3.391572210000000354e+01
3.800099999999999909e+02 3.393541290000000288e+01
3.810099999999999909e+02 3.395511110000000343e+01
3.820099999999999909e+02 3.397482250000000192e+01
3.830099999999999909e+02 3.399455319999999858e+01
3.840099999999999909e+02 3.401430979999999948e+01
3.850099999999999909e+02 3.403409909999999883e+01
3.860099999999999909e+02 3.405392810000000026e+01
3.870099999999999909e+02 3.407380419999999788e+01
3.880099999999999909e+02 3.409373539999999991e+01
3.890099999999999909e+02 3.411372970000000038e+01
3.900099999999999909e+02 3.413379559999999913e+01
3.910099999999999909e+02 3.415394210000000186e+01
3.920099999999999909e+02 3.417417849999999646e+01
3.930099999999999909e+02 3.419451459999999798e+01
3.940099999999999909e+02 3.421496049999999656e+01
3.950099999999999909e+02 3.423552690000000354e+01
3.960099999999999909e+02 3.425622479999999825e+01
3.970099999999999909e+02 3.427706570000000141e+01
3.980099999999999909e+02 3.429806179999999927e+01
3.990099999999999909e+02 3.431922540000000055e+01
4.000099999999999909e+02 3.434056970000000319e+01
4.010099999999999909e+02 3.436210820000000155e+01
4.020099999999999909e+02 3.438385490000000289e+01
4.030099999999999909e+02 3.440582450000000136e+01
4.040099999999999909e+02 3.442803210000000291e+01
4.050099999999999909e+02 3.445049339999999916e+01
4.060099999999999909e+02 3.447322460000000177e+01
4.070099999999999909e+02 3.449624250000000103e+01
4.080099999999999909e+02 3.451956450000000132e+01
4.090099999999999909e+02 3.454320849999999865e+01
4.100099999999999909e+02 3.456719300000000317e+01
4.110099999999999909e+02 3.459153690000000125e+01
4.120099999999999909e+02 3.461625980000000169e+01
4.130099999999999909e+02 3.464138179999999778e+01
4.140099999999999909e+02 3.466692350000000289e+01
4.150099999999999909e+02 3.469290600000000069e+01
4.160099999999999909e+02 3.471935069999999968e+01
4.170099999999999909e+02 3.474627980000000349e+01
4.180099999999999909e+02 3.477371569999999679e+01
4.190099999999999909e+02 3.480168110000000325e+01
4.200099999999999909e+02 3.483019920000000269e+01
4.210099999999999909e+02 3.485929349999999971e+01
4.220099999999999909e+02 3.488898770000000127e+01
4.230099999999999909e+02 3.491930560000000128e+01
4.240099999999999909e+02 3.495027129999999715e+01
4.250099999999999909e+02 3.498190890000000053e+01
4.260099999999999909e+02 3.501424240000000054e+01
4.270099999999999909e+02 3.504729590000000172e+01
4.280099999999999909e+02 3.508109319999999798e+01
4.290099999999999909e+02 3.511565780000000103e+01
4.300099999999999909e+02 3.515101289999999779e+01
4.310099999999999909e+02 3.518718119999999772e+01
4.320099999999999909e+02 3.522418480000000329e+01
4.330099999999999909e+02 3.526204529999999693e+01
4.340099999999999909e+02 3.530078319999999792e+01
4.350099999999999909e+02 3.534041810000000083e+01
4.360099999999999909e+02 3.538096869999999683e+01
4.370099999999999909e+02 3.542245230000000333e+01
4.380099999999999909e+02 3.546488490000000127e+01
4.390099999999999909e+02 3.550828109999999782e+01
4.400099999999999909e+02 3.555265359999999930e+01
4.410099999999999909e+02 3.559801370000000276e+01
4.420099999999999909e+02 3.564437029999999851e+01
4.430099999999999909e+02 3.569173070000000081e+01
4.440099999999999909e+02 3.574009970000000180e+01
4.450099999999999909e+02 3.578947970000000112e+01
4.460099999999999909e+02 3.583987100000000225e+01
4.470099999999999909e+02 3.589127090000000209e+01
4.480099999999999909e+02 3.594367429999999786e+01
4.490099999999999909e+02 3.599707300000000032e+01
4.500099999999999909e+02 3.605145629999999812e+01
4.510099999999999909e+02 3.610681009999999702e+01
4.520099999999999909e+02 3.616311780000000198e+01
4.530099999999999909e+02 3.622035910000000314e+01
4.540099999999999909e+02 3.627851129999999813e+01
4.550099999999999909e+02 3.633754799999999818e+01
4.560099999999999909e+02 3.639744009999999719e+01
4.570099999999999909e+02 3.645815540000000254e+01
4.580099999999999909e+02 3.651965849999999847e+01
4.590099999999999909e+02 3.658191140000000274e+01
4.600099999999999909e+02 3.664487309999999809e+01
4.610099999999999909e+02 3.670849989999999963e+01
4.620099999999999909e+02 3.677274560000000037e+01
4.630099999999999909e+02 3.683756160000000079e+01
4.640099999999999909e+02 3.690289719999999818e+01
4.650099999999999909e+02 3.696869949999999960e+01
4.660099999999999909e+02 3.703491379999999822e+01
4.670099999999999909e+02 3.710148410000000041e+01
4.680099999999999909e+02 3.716835290000000214e+01
4.690099999999999909e+02 3.723546139999999838e+01
4.700099999999999909e+02 3.730275040000000075e+01
4.710099999999999909e+02 3.737015980000000326e+01
4.720099999999999909e+02 3.743762939999999872e+01
4.730099999999999909e+02 3.750509890000000013e+01
4.740099999999999909e+02 3.757250830000000263e+01
4.750099999999999909e+02 3.763979810000000015e+01
4.760099999999999909e+02 3.770690940000000069e+01
4.770099999999999909e+02 3.777378459999999905e+01
4.780099999999999909e+02 3.784036710000000170e+01
4.790099999999999909e+02 3.790660179999999713e+01
4.800099999999999909e+02 3.797243540000000195e+01
4.810099999999999909e+02 3.803781630000000291e+01
4.820099999999999909e+02 3.810269490000000303e+01
4.830099999999999909e+02 3.816702399999999784e+01
4.840099999999999909e+02 3.823075860000000148e+01
4.850099999999999909e+02 3.829385609999999929e+01
4.860099999999999909e+02 3.835627639999999872e+01
4.870099999999999909e+02 3.841798219999999731e+01
4.880099999999999909e+02 3.847893870000000049e+01
4.890099999999999909e+02 3.853911380000000264e+01
4.900099999999999909e+02 3.859847829999999647e+01
4.910099999999999909e+02 3.865700559999999797e+01
4.920099999999999909e+02 3.871467179999999786e+01
4.930099999999999909e+02 3.877145579999999825e+01
4.940099999999999909e+02 3.882733910000000321e+01
4.950099999999999909e+02 3.888230579999999748e+01
4.960099999999999909e+02 3.893634260000000324e+01
4.970099999999999909e+02 3.898943859999999972e+01
4.980099999999999909e+02 3.904158509999999893e+01
4.990099999999999909e+02 3.909277610000000180e+01
5.000099999999999909e+02 3.914300730000000073e+01
5.010099999999999909e+02 3.919227680000000191e+01
5.020099999999999909e+02 3.924058459999999826e+01
5.030099999999999909e+02 3.928793249999999659e+01
5.040099999999999909e+02 3.933432400000000229e+01
5.050099999999999909e+02 3.937976429999999795e+01
5.060099999999999909e+02 3.942426009999999792e+01
5.070099999999999909e+02 3.946781949999999739e+01
5.080099999999999909e+02 3.951045189999999963e+01
5.090099999999999909e+02 3.955216769999999826e+01
5.100099999999999909e+02 3.959297860000000213e+01
5.110099999999999909e+02 3.963289720000000216e+01
5.120099999999999909e+02 3.967193679999999745e+01
5.130099999999999909e+02 3.971011159999999762e+01
5.140099999999999909e+02 3.974743660000000034e+01
5.150099999999999909e+02 3.978392709999999965e+01
5.160099999999999909e+02 3.981959890000000257e+01
5.170099999999999909e+02 3.985446859999999702e+01
5.180099999999999909e+02 3.988855269999999820e+01
5.190099999999999909e+02 3.992186829999999986e+01
5.200099999999999909e+02 3.995443230000000057e+01
5.210099999999999909e+02 3.998626229999999993e+01
5.220099999999999909e+02 4.001737539999999882e+01
5.230099999999999909e+02 4.004778929999999804e+01
5.240099999999999909e+02 4.007752119999999962e+01
5.250099999999999909e+02 4.010658850000000086e+01
5.260099999999999909e+02 4.013500859999999903e+01
5.270099999999999909e+02 4.016279839999999979e+01
5.280099999999999909e+02 4.018997499999999690e+01
5.290099999999999909e+02 4.021655520000000195e+01
5.300099999999999909e+02 4.024255540000000053e+01
5.310099999999999909e+02 4.026799199999999956e+01
5.320099999999999909e+02 4.029288110000000245e+01
5.330099999999999909e+02 4.031723840000000081e+01
5.340099999999999909e+02 4.034107929999999698e+01
5.350099999999999909e+02 4.036441909999999922e+01
5.360099999999999909e+02 4.038727250000000168e+01
5.370099999999999909e+02 4.040965409999999736e+01
5.380099999999999909e+02 4.043157800000000179e+01
5.390099999999999909e+02 4.045305809999999980e+01
5.400099999999999909e+02 4.047410789999999992e+01
5.410099999999999909e+02 4.049474060000000009e+01
5.420099999999999909e+02 4.051496889999999951e+01
5.430099999999999909e+02 4.053480520000000098e+01
5.440099999999999909e+02 4.055426179999999903e+01
5.450099999999999909e+02 4.057335040000000248e+01
5.460099999999999909e+02 4.059208240000000245e+01
5.470099999999999909e+02 4.061046890000000076e+01
5.480099999999999909e+02 4.062852070000000282e+01
5.490099999999999909e+02 4.064624820000000227e+01
5.500099999999999909e+02 4.066366150000000346e+01
5.510099999999999909e+02 4.068077050000000128e+01
5.520099999999999909e+02 4.069758459999999900e+01
5.530099999999999909e+02 4.071411299999999756e+01
5.540099999999999909e+02 4.073036460000000147e+01
5.550099999999999909e+02 4.074634809999999874e+01
5.560099999999999909e+02 4.076207169999999991e+01
5.570099999999999909e+02 4.077754350000000017e+01
5.580099999999999909e+02 4.079277129999999829e+01
5.590099999999999909e+02 4.080776250000000260e+01
5.600099999999999909e+02 4.082252460000000127e+01
5.610099999999999909e+02 4.083706449999999677e+01
5.620099999999999909e+02 4.085138890000000345e+01
5.630099999999999909e+02 4.086550450000000012e+01
5.640099999999999909e+02 4.087941750000000241e+01
5.650099999999999909e+02 4.089313419999999866e+01
5.660099999999999909e+02 4.090666029999999864e+01
5.670099999999999909e+02 4.092000170000000026e+01
5.680099999999999909e+02 4.093316370000000148e+01
5.690099999999999909e+02 4.094615180000000265e+01
5.700099999999999909e+02 4.095897109999999941e+01
5.710099999999999909e+02 4.097162660000000045e+01
5.720099999999999909e+02 4.098412299999999675e+01
5.730099999999999909e+02 4.099646500000000060e+01
5.740099999999999909e+02 4.100865710000000064e+01
5.750099999999999909e+02 4.102070359999999738e+01
5.760099999999999909e+02 4.103260860000000321e+01
5.770099999999999909e+02 4.104437630000000325e+01
5.780099999999999909e+02 4.105601049999999930e+01
5.790099999999999909e+02 4.106751500000000021e+01
5.800099999999999909e+02 4.107889349999999951e+01
5.810099999999999909e+02 4.109014950000000255e+01
5.820099999999999909e+02 4.110128650000000050e+01
