Temperature ni=1e17 ni=5e17 ni=1e18 ni=5e18 ni=1e19
eV
1.8601 1.69068595 1.43617579 1.31062557 1.06642465 0.984501267
1.8701 1.70154659 1.44802577 1.32129255 1.07322217 0.990257632
1.8801 1.71211497 1.4597981 1.33197839 1.08009529 0.996066586
1.8901 1.72239377 1.47148357 1.34267431 1.08704185 1.0019277
1.9001 1.73238652 1.48307351 1.35337178 1.09405956 1.0078404
1.9101 1.74209756 1.49455982 1.36406244 1.10114598 1.01380403
1.9201 1.75153201 1.50593498 1.37473823 1.10829853 1.01981777
1.9301 1.76069391 1.51719203 1.3853913 1.11551454 1.02588074
1.9401 1.76959289 1.5283246 1.39601412 1.12279121 1.03199192
1.9501 1.77823407 1.5393269 1.40659942 1.13012568 1.0381502
1.9601 1.78662474 1.55019371 1.41714027 1.13751498 1.04435427
1.9701 1.79477261 1.56092038 1.42763003 1.14495609 1.05060307
1.9801 1.80268571 1.57150281 1.43806241 1.15244591 1.0568951
1.9901 1.81037241 1.58193748 1.44843142 1.15998132 1.06322893
2.0001 1.81784132 1.5922214 1.45873144 1.16755914 1.06960304
2.0101 1.82510123 1.6023521 1.4689572 1.17517616 1.07601585
2.0201 1.83216114 1.61232763 1.47910375 1.18282917 1.08246571
2.0301 1.83903015 1.62214655 1.48916653 1.19051494 1.08895095
2.0401 1.84571748 1.6318079 1.49914129 1.19823023 1.09546983
2.0501 1.8522324 1.64131119 1.50902416 1.20597183 1.10202057
2.0601 1.85858424 1.65065636 1.51881163 1.21373652 1.10860135
2.0701 1.86478231 1.65984381 1.5285005 1.22152113 1.11521035
2.0801 1.87083594 1.66887433 1.53808796 1.2293225 1.1218457
2.0901 1.87675443 1.6777491 1.5475715 1.23713752 1.12850552
2.1001 1.88254702 1.68646969 1.55694897 1.24496312 1.13518791
2.1101 1.8882229 1.695038 1.56621854 1.25279628 1.14189097
2.1201 1.89379117 1.70345627 1.57537869 1.26063405 1.1486128
2.1301 1.89926084 1.71172707 1.58442825 1.26847352 1.1553515
2.1401 1.90464084 1.71985322 1.59336631 1.27631185 1.16210516
2.1501 1.90993997 1.72783785 1.60219229 1.28414629 1.16887189
2.1601 1.91516692 1.73568432 1.61090588 1.29197414 1.17564983
2.1701 1.92033023 1.74339622 1.61950706 1.2997928 1.18243712
2.1801 1.92543833 1.75097738 1.62799607 1.30759975 1.18923192
2.1901 1.93049951 1.7584318 1.63637341 1.31539253 1.19603241
2.2001 1.93552188 1.76576367 1.64463982 1.3231688 1.20283682
2.2101 1.94051342 1.77297725 1.65279629 1.33092629 1.2096434
2.2201 1.94548195 1.78007878 1.66084404 1.33866283 1.21645042
2.2301 1.95043511 1.78706953 1.66878447 1.34637634 1.2232562
2.2401 1.95538039 1.79395592 1.67661922 1.35406485 1.2300591
2.2501 1.96032508 1.80074278 1.68435011 1.36172646 1.23685752
2.2601 1.96527631 1.80743501 1.69197913 1.3693594 1.2436499
2.2701 1.970241 1.8140376 1.69950846 1.37696197 1.25043472
2.2801 1.97522589 1.82055556 1.70694042 1.38453258 1.25721051
2.2901 1.98023753 1.82699396 1.71427749 1.39206973 1.26397585
2.3001 1.98528224 1.83335792 1.72152229 1.39957205 1.27072937
2.3101 1.99036617 1.83965253 1.72867754 1.40703822 1.27746976
2.3201 1.9954952 1.84588292 1.73574612 1.41446706 1.28419573
2.3301 2.00067504 1.85205419 1.74273097 1.42185747 1.29090607
2.3401 2.00591114 1.85817145 1.74963516 1.42920844 1.29759963
2.3501 2.01120871 1.86423975 1.75646182 1.43651905 1.30427528
2.3601 2.01657274 1.87026413 1.76321417 1.44378851 1.31093198
2.3701 2.02200796 1.87624957 1.76989549 1.45101608 1.31756871
2.3801 2.02751883 1.88220098 1.77650913 1.45820114 1.32418453
2.3901 2.03310958 1.88812323 1.78305836 1.46534314 1.33077856
2.4001 2.03878414 1.8940211 1.78954682 1.47244163 1.33734994
2.4101 2.04454617 1.89989929 1.79597941 1.47949624 1.3438979
2.4201 2.05039906 1.90576242 1.80235643 1.48650668 1.3504217
2.4301 2.05634591 1.91161499 1.80868299 1.49347276 1.35692067
2.4401 2.06238952 1.91746141 1.81496258 1.50039436 1.36339419
2.4501 2.0685324 1.92330597 1.8211987 1.50727142 1.36984168
2.4601 2.07477674 1.92915286 1.82739481 1.51410397 1.37626262
2.4701 2.08112445 1.93500612 1.83355439 1.52089212 1.38265656
2.4801 2.08757712 1.94086967 1.83968087 1.52763604 1.38902307
2.4901 2.094136 1.9467473 1.84577765 1.53433597 1.39536179
2.5001 2.10080207 1.95264262 1.85184811 1.54099221 1.4016724
2.5101 2.10757597 1.95855915 1.85789555 1.54760514 1.40795463
2.5201 2.11445802 1.96450021 1.86392326 1.55417518 1.41420826
2.5301 2.12144823 1.97046898 1.86993444 1.56070281 1.42043311
2.5401 2.1285463 1.97646847 1.87593226 1.56718857 1.42662906
2.5501 2.13575162 1.98250153 1.88191978 1.57363307 1.432796
2.5601 2.14306325 1.98857085 1.88790002 1.58003693 1.4389339
2.5701 2.15047997 1.99467893 1.89387592 1.58640085 1.44504276
2.5801 2.15800025 2.0008281 1.89985031 1.59272556 1.4511226
2.5901 2.16562227 2.00702051 1.90582597 1.59901183 1.45717351
2.6001 2.17334391 2.01325814 1.91180556 1.60526048 1.46319559
2.6101 2.1811628 2.01954277 1.91779166 1.61147235 1.469189
2.6201 2.18907628 2.02587601 1.92378673 1.61764833 1.47515392
2.6301 2.19708144 2.03225929 1.92979316 1.62378933 1.48109056
2.6401 2.20517511 2.03869384 1.93581321 1.62989629 1.48699917
2.6501 2.21335389 2.04518072 1.94184903 1.63597032 1.49288003
2.6601 2.22161418 2.0517208 1.94790266 1.64201212 1.49873345
2.6701 2.22995212 2.05831477 1.95397605 1.64802286 1.50455977
2.6801 2.2383637 2.06496313 1.960071 1.65400355 1.51035935
2.6901 2.2468447 2.07166622 1.9661892 1.65995525 1.51613273
2.7001 2.25539073 2.07842418 1.97233225 1.66587901 1.52188002
2.7101 2.26399726 2.08523698 1.97850158 1.6717759 1.5276018
2.7201 2.27265963 2.09210444 1.98469854 1.677647 1.53329853
2.7301 2.28137302 2.09902618 1.99092433 1.68349201 1.53897068
2.7401 2.29013254 2.10600168 1.99718005 1.68931481 1.54461875
2.7501 2.2989332 2.11303025 2.00346665 1.69511509 1.55024325
2.7601 2.30776993 2.12011103 2.00978499 1.70089393 1.5558447
2.7701 2.31663759 2.12724303 2.01613578 1.70665242 1.56142365
2.7801 2.32553103 2.13442511 2.02251961 1.71239164 1.56698064
2.7901 2.33444504 2.14165598 2.02893697 1.71811268 1.57251624
2.8001 2.34337441 2.14893422 2.03538822 1.72381661 1.57803102
2.8101 2.35231393 2.15625829 2.04187358 1.72950448 1.58352557
2.8201 2.36125841 2.16362651 2.04839319 1.73517735 1.58899921
2.8301 2.37020269 2.17103709 2.05494704 1.74083624 1.59445509
2.8401 2.37914166 2.17848813 2.06153505 1.74648219 1.59989254
2.8501 2.38807024 2.18597763 2.06815698 1.75211619 1.60531215
2.8601 2.39698347 2.1935035 2.07481252 1.75773923 1.61071454
2.8701 2.40587641 2.20106353 2.08150125 1.76335227 1.61610032
2.8801 2.41474426 2.20865547 2.08822262 1.76895627 1.6214701
2.8901 2.4235823 2.21627695 2.09497602 1.77455215 1.62682451
2.9001 2.43238592 2.22392557 2.10176073 1.78014079 1.63216414
2.9101 2.44115065 2.23159884 2.10857592 1.78572309 1.63748961
2.9201 2.44987212 2.23929422 2.1154207 1.79129988 1.64280153
2.9301 2.45854611 2.24700914 2.12229408 1.796872 1.6481005
2.9401 2.46716855 2.25474096 2.12919499 1.80244023 1.65338711
2.9501 2.47573551 2.26248703 2.13612229 1.80800534 1.65866196
2.9601 2.48424321 2.27024466 2.14307475 1.81356807 1.66392563
2.9701 2.49268803 2.27801114 2.1500511 1.81912912 1.6691787
2.9801 2.50106651 2.28578374 2.15704999 1.82468916 1.67442173
2.9901 2.50937535 2.29355972 2.16406999 1.83024885 1.67965529
3.0001 2.51761142 2.30133635 2.17110965 1.83580879 1.68487992
3.0101 2.52577176 2.3091109 2.17816743 1.84136956 1.69009615
3.0201 2.53385358 2.31688063 2.18524179 1.84693171 1.69530452
3.0301 2.54185425 2.32464284 2.1923311 1.85249574 1.70050554
3.0401 2.5497713 2.33239483 2.1994337 1.85806214 1.70569971
3.0501 2.55760246 2.34013392 2.20654792 1.86363135 1.71088752
3.0601 2.56534559 2.34785749 2.21367203 1.86920378 1.71606944
3.0701 2.57299873 2.35556291 2.22080429 1.87477981 1.72124594
3.0801 2.58056009 2.36324762 2.22794293 1.88035977 1.72641745
3.0901 2.58802803 2.3709091 2.23508615 1.88594399 1.73158441
3.1001 2.59540106 2.37854485 2.24223215 1.89153272 1.73674723
3.1101 2.60267785 2.38615245 2.24937912 1.89712621 1.74190631
3.1201 2.60985724 2.39372951 2.25652522 1.90272467 1.74706203
3.1301 2.61693818 2.4012737 2.26366862 1.90832826 1.75221476
3.1401 2.62391979 2.40878276 2.27080749 1.91393714 1.75736484
3.1501 2.63080131 2.41625448 2.27793999 1.91955141 1.76251261
3.1601 2.63758213 2.42368672 2.28506431 1.92517113 1.76765838
3.1701 2.64426174 2.43107739 2.29217862 1.93079636 1.77280244
3.1801 2.6508398 2.43842448 2.29928112 1.9364271 1.77794508
3.1901 2.65731603 2.44572605 2.30637 1.94206335 1.78308655
3.2001 2.66369033 2.45298022 2.31344349 1.94770504 1.7882271
3.2101 2.66996265 2.4601852 2.32049984 1.95335209 1.79336695
3.2201 2.67613308 2.46733925 2.32753731 1.95900441 1.7985063
3.2301 2.68220179 2.47444072 2.33455419 1.96466186 1.80364536
3.2401 2.68816907 2.48148801 2.34154878 1.97032426 1.80878428
3.2501 2.69403527 2.48847963 2.34851943 1.97599144 1.81392322
3.2601 2.69980084 2.49541413 2.35546451 1.98166317 1.81906231
3.2701 2.70546631 2.50229016 2.36238244 1.98733922 1.82420168
3.2801 2.71103228 2.50910642 2.36927163 1.99301931 1.82934141
3.2901 2.71649943 2.5158617 2.37613058 1.99870316 1.8344816
3.3001 2.72186848 2.52255486 2.38295778 2.00439046 1.8396223
3.3101 2.72714025 2.52918484 2.3897518 2.01008087 1.84476357
3.3201 2.73231559 2.53575064 2.3965112 2.01577404 1.84990543
3.3301 2.73739542 2.54225133 2.40323463 2.02146959 1.8550479
3.3401 2.74238068 2.54868607 2.40992075 2.02716714 1.86019097
3.3501 2.74727238 2.55505405 2.41656827 2.03286626 1.86533462
3.3601 2.75207158 2.56135458 2.42317595 2.03856653 1.87047883
3.3701 2.75677935 2.56758699 2.42974259 2.0442675 1.87562353
3.3801 2.7613968 2.57375072 2.43626702 2.04996872 1.88076867
3.3901 2.76592509 2.57984522 2.44274814 2.05566971 1.88591416
3.4001 2.77036539 2.58587005 2.44918487 2.06136997 1.89105991
3.4101 2.7747189 2.59182482 2.45557618 2.06706901 1.8962058
3.4201 2.77898684 2.59770918 2.46192112 2.07276632 1.90135172
3.4301 2.78317044 2.60352285 2.46821872 2.07846137 1.90649753
3.4401 2.78727359 2.60926562 2.47446812 2.08415362 1.91164307
3.4501 2.79129218 2.61493732 2.48066847 2.08984253 1.91678819
3.4601 2.79523023 2.62053783 2.48681896 2.09552756 1.9219327
3.4701 2.79908903 2.62606708 2.49291885 2.10120814 1.92707643
3.4801 2.80286987 2.63152508 2.49896743 2.1068837 1.93221917
3.4901 2.80657405 2.63691184 2.50496402 2.11255369 1.93736071
3.5001 2.81020287 2.64222744 2.51090802 2.11821751 1.94250084
3.5101 2.81375761 2.64747202 2.51679883 2.12387459 1.94763932
3.5201 2.81723959 2.65264574 2.52263592 2.12952436 1.95277591
3.5301 2.82065008 2.6577488 2.52841881 2.13516621 1.95791037
3.5401 2.82399038 2.66278145 2.53414703 2.14079957 1.96304243
3.5501 2.82726178 2.66774397 2.53982017 2.14642385 1.96817183
3.5601 2.83046555 2.67263668 2.54543786 2.15203845 1.97329829
3.5701 2.83360295 2.67745993 2.55099977 2.1576428 1.97842154
3.5801 2.83667525 2.6822141 2.55650559 2.16323629 1.98354128
3.5901 2.83968369 2.68689961 2.56195508 2.16881836 1.98865722
3.6001 2.84262952 2.69151689 2.567348 2.17438841 1.99376905
3.6101 2.84551395 2.69606643 2.57268418 2.17994586 1.99887647
3.6201 2.84833819 2.7005487 2.57796345 2.18549015 2.00397916
3.6301 2.85110346 2.70496424 2.58318571 2.19102068 2.0090768
3.6401 2.85381092 2.70931358 2.58835086 2.19653691 2.01416908
3.6501 2.85646176 2.71359728 2.59345886 2.20203826 2.01925567
3.6601 2.85905712 2.71781593 2.59850968 2.20752418 2.02433623
3.6701 2.86159814 2.72197012 2.60350333 2.21299411 2.02941043
3.6801 2.86408595 2.72606047 2.60843984 2.21844751 2.03447794
3.6901 2.86652165 2.73008761 2.61331929 2.22388385 2.03953841
3.7001 2.86890633 2.73405219 2.61814176 2.2293026 2.0445915
3.7101 2.87124107 2.73795488 2.62290737 2.23470322 2.04963688
3.7201 2.87352692 2.74179633 2.62761627 2.24008522 2.05467419
3.7301 2.87576492 2.74557723 2.63226862 2.24544807 2.0597031
3.7401 2.87795609 2.74929828 2.63686462 2.25079129 2.06472324
3.7501 2.88010143 2.75296017 2.64140447 2.25611439 2.06973429
3.7601 2.88220193 2.75656361 2.64588842 2.26141689 2.07473589
3.7701 2.88425856 2.76010932 2.65031671 2.26669833 2.07972769
3.7801 2.88627227 2.76359802 2.65468963 2.27195823 2.08470936
3.7901 2.888244 2.76703042 2.65900747 2.27719616 2.08968054
3.8001 2.89017465 2.77040727 2.66327053 2.28241167 2.09464089
